X,Y,Incident_ID,Agency,Offense,Street,City,State,Zipcode,Date_of_Report,Date_of_Occurrence,Date_Found,Reported_As,Premise_Description,Forcible,Weapon_Description,Victim_Age,Victim_Race,Victim_Gender,Latitude,Longitude,ObjectId,
-8800042.858,4289843.132,183794,CHPD,LOUD MUSIC/PARTY,515 HILLSBOROUGH ST,CHAPEL HILL,NC,27514,2020/08/30 01:11:00+00,2020/08/30 01:05:00+00,2020/08/30 01:11:00+00,DISTURBANCE/NUI,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.92163,-79.05213,77150,
-8800635.745,4289357.627,183645,CHPD,LOUD MUSIC/PARTY,601 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27516,2020/08/22 23:25:00+00,2020/08/22 23:30:00+00,2020/08/22 23:30:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.918098,-79.057456,77153,
-8800724.578,4288508.596,183644,CHPD,LOUD MUSIC/PARTY,143 W FRANKLIN ST,CHAPEL HILL,NC,27516,2020/08/22 23:34:00+00,2020/08/22 23:33:00+00,2020/08/22 23:34:00+00,<Null>,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.911921,-79.058254,77176,
-8800790.591,4287829.226,183642,CHPD,LOUD MUSIC,308 MCCAULEY ST,CHAPEL HILL,NC,27516,2020/08/23 00:00:00+00,2020/08/22 11:59:00+00,2020/08/23 00:00:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,<Null>,<Null>,<Null>,<Null>,35.906978,-79.058847,77181,
-8799996.326,4289023.202,183183,CHPD,LOUD MUSIC/PARTY,216 E ROSEMARY ST,CHAPEL HILL,NC,27514,2020/08/04 22:16:00+00,2020/08/04 22:10:00+00,2020/08/04 22:16:00+00,DISTURBANCE/NUI,SCHOOL-COLLEGE/UNIVERSITY,<Null>,<Null>,<Null>,<Null>,<Null>,35.915665,-79.051712,77197,
-8800018.924,4289640.928,183795,CHPD,LOUD MUSIC/PARTY,425 HILLSBOROUGH ST,CHAPEL HILL,NC,27514,2020/08/30 01:09:00+00,2020/08/30 01:05:00+00,2020/08/30 01:09:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,NONE,<Null>,<Null>,<Null>,35.920159,-79.051915,77259,
-8796003.741,4294326.555,182663,CHPD,LOUD NOISE,287 ERWIN RD,CHAPEL HILL,NC,27514,2020/07/11 17:08:00+00,2020/07/11 09:00:00+00,2020/07/11 09:00:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,<Null>,63,W,M,35.954239,-79.015846,77277,
-8800645.653,4287815.07,183633,CHPD,LOUD MUSIC/PARTY,237 MCCAULEY ST,CHAPEL HILL,NC,27516,2020/08/22 16:07:00+00,2020/08/22 16:07:00+00,2020/08/22 16:07:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,<Null>,<Null>,<Null>,<Null>,35.906875,-79.057545,77299,
-8800950.891,4288893.586,182826,CHPD,LOUD MUSIC/PARTY,306 LINDSAY ST,CHAPEL HILL,NC,27516,2020/07/18 23:19:00+00,2020/07/18 23:10:00+00,2020/07/18 23:19:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.914722,-79.060287,77301,
-8801039.278,4288729.472,183179,CHPD,LOUD MUSIC/PARTY,325 LINDSEY ST,CHAPEL HILL,NC,27514,2020/08/04 20:10:00+00,2020/08/04 20:09:00+00,2020/08/04 20:10:00+00,PUBLIC SERVICE,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.913528,-79.061081,77315,
-8800758.197,4289675.567,183634,CHPD,LOUD MUSIC/PARTY,117 E LONGVIEW ST,CHAPEL HILL,NC,27516,2020/08/22 18:04:00+00,2020/08/22 17:55:00+00,2020/08/22 18:04:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,NONE,<Null>,<Null>,<Null>,35.920411,-79.058556,77316,
-8795654.755,4287862.898,182951,CHPD,LOUD PARTY,109 WEAVER MINE TRL,CHAPEL HILL,NC,27517,2020/07/24 22:09:00+00,2020/07/24 22:00:00+00,2020/07/24 22:09:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,<Null>,<Null>,<Null>,<Null>,35.907223,-79.012711,77348,
-8801130.227,4289441.888,183640,CHPD,LOUD PARTY,109 MCMASTERS ST/CHURCH ST,CHAPEL HILL,NC,27516,2020/08/22 19:57:00+00,2020/08/22 19:57:00+00,2020/08/22 19:57:00+00,PUBLIC SERVICE,RESIDENCE/HOME,N,<Null>,<Null>,<Null>,<Null>,35.918711,-79.061898,77349,
-8798573.774,4287429.843,183142,CHPD,LOUD MUSIC/PARTY,100 PINE LN,CHAPEL HILL,NC,27514,2020/08/02 23:43:00+00,2020/08/02 23:35:00+00,2020/08/02 23:43:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.904072,-79.038933,77367,
-8800322.492,4289835.847,183295,CHPD,LOUD MUSIC/PARTY,704 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,2020/08/08 22:56:00+00,2020/08/08 22:50:00+00,2020/08/08 22:56:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.921577,-79.054642,77402,
-8800771.778,4287597.098,183277,CHPD,LOUD PARTY,309 BROOKSIDE DR,CHAPEL HILL,NC,27516,2020/08/08 00:27:00+00,2020/08/08 00:23:00+00,2020/08/08 00:23:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.905289,-79.058678,77419,
-8800436.261,4288515.605,183298,CHPD,LOUD MUSIC/PARTY,114 S COLUMBIA ST,CHAPEL HILL,NC,27516,2020/08/08 23:17:00+00,2020/08/08 23:10:00+00,2020/08/08 23:17:00+00,PUBLIC SERVICE,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.911972,-79.055664,77466,
-8800381.937,4293043.993,183875,CHPD,LOUD NOISE COMPLAINT,309 ASHLEY FOREST RD,CHAPEL HILL,NC,27514,2020/08/31 18:55:00+00,2020/08/31 18:14:00+00,2020/08/31 18:55:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,NONE,34,B,F,35.944912,-79.055176,77490,
-8800477.004,4288344.213,183279,CHPD,LOUD MUSIC/PARTY,200 W CAMERON AVE,CHAPEL HILL,NC,27516,2020/08/08 01:04:00+00,2020/08/08 00:00:00+00,2020/08/08 01:00:00+00,PUBLIC SERVICE,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.910725,-79.05603,77507,
-8802280.046,4294142.419,183880,CHPD,LOUD MUSIC/PARTY,8410 MERIN RD,CHAPEL HILL,NC,27516,2020/08/31 21:14:00+00,2020/08/31 21:14:00+00,2020/08/31 21:14:00+00,DISTURBANCE/NUI,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.9529,-79.072227,77512,
-8801033.379,4289742.511,183103,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,800 PRITCHARD AVE X,CHAPEL HILL,NC,27516,2020/08/01 13:09:00+00,2020/08/01 13:09:00+00,2020/08/01 13:09:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.920898,-79.061028,77535,
-8800737.714,4288486.192,182806,CHPD,LOUD MUSIC/PARTY,143 W FRANKLIN ST,CHAPEL HILL,NC,27516,2020/07/18 01:56:00+00,2020/07/18 01:48:00+00,2020/07/18 01:56:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.911758,-79.058372,77574,
-8800722.463,4289224.983,183910,CHPD,LOUD MUSIC/PARTY,417 N COLUMBIA ST,CHAPEL HILL,NC,27516,2020/09/02 00:31:00+00,2020/09/02 00:25:00+00,2020/09/02 00:25:00+00,PUBLIC SERVICE,RESIDENCE/HOME,N,NONE,<Null>,<Null>,<Null>,35.917133,-79.058235,77619,
-8800018.924,4289640.928,183733,CHPD,LOUD PARTY,425 HILLSBOROUGH ST,CHAPEL HILL,NC,27514,2020/08/27 00:01:00+00,2020/08/26 23:55:00+00,2020/08/27 00:01:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,<Null>,<Null>,<Null>,<Null>,35.920159,-79.051915,77621,
-8800760.646,4289476.252,183297,CHPD,LOUD MUSIC/PARTY,105 ISLEY ST,CHAPEL HILL,NC,27516,2020/08/08 23:11:00+00,2020/08/08 22:30:00+00,2020/08/08 23:11:00+00,PUBLIC SERVICE,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.918961,-79.058578,77653,
-8802023.565,4296647.843,183708,CHPD,LOUD MUSIC/PARTY,100 CARRAWAY CROSSING,CHAPEL HILL,NC,27516,2020/08/25 02:26:00+00,2020/08/25 02:00:00+00,2020/08/25 02:26:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.971117,-79.069923,77677,
-8799776.804,4289145.673,183623,CHPD,LOUD MUSIC/PARTY COVID-19,400 W ROSEMARY ST,CHAPEL HILL,NC,27516,2020/08/21 20:32:00+00,2020/08/21 20:30:00+00,2020/08/21 20:32:00+00,PUBLIC SERVICE,RESIDENCE/HOME,N,NONE,<Null>,<Null>,<Null>,35.916556,-79.04974,77703,
-8800972.153,4293337.153,183455,CHPD,LOUD MUSIC/PARTY,101 LEGACY TER,CHAPEL HILL,NC,27516,2020/08/14 22:35:00+00,2020/08/14 22:30:00+00,2020/08/14 22:35:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.947044,-79.060478,77711,
-8801390.825,4288236.183,183376,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,509 W FRANKLIN ST,CHAPEL HILL,NC,27516,2020/08/11 22:24:00+00,2020/08/11 21:27:00+00,2020/08/11 21:27:00+00,DISTURBANCE/NUI,BAR/NIGHTCLUB,<Null>,<Null>,<Null>,<Null>,<Null>,35.909939,-79.064239,77720,
-8800645.653,4287815.07,183597,CHPD,LOUD MUSIC/PARTY,237 MCCAULEY ST,CHAPEL HILL,NC,27516,2020/08/20 19:32:00+00,2020/08/20 19:00:00+00,2020/08/20 19:32:00+00,DISTURBANCE/NUI,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.906875,-79.057545,77731,
-8800871.075,4287957.18,183401,CHPD,LOUD MUSIC/PARTY,410 PATTERSON PL W,CHAPEL HILL,NC,27516,2020/08/12 21:46:00+00,2020/08/12 21:40:00+00,2020/08/12 21:46:00+00,PUBLIC SERVICE,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,<Null>,<Null>,<Null>,35.907909,-79.05957,77735,
-8801346.966,4288279.477,183719,CHPD,LOUD MUSIC/PARTY,506 W FRANKLIN ST,CHAPEL HILL,NC,27516,2020/08/25 21:13:00+00,2020/08/25 21:00:00+00,2020/08/25 21:13:00+00,DISTURBANCE/NUI,BAR/NIGHTCLUB,<Null>,<Null>,<Null>,<Null>,<Null>,35.910254,-79.063845,77736,
-8801201.471,4287602.32,183541,CHPD,LOUD MUSIC/PARTY,441 MCCAULEY ST,CHAPEL HILL,NC,27516,2020/08/17 22:57:00+00,2020/08/17 22:55:00+00,2020/08/17 22:57:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,NONE,<Null>,<Null>,<Null>,35.905327,-79.062538,77742,
-8800770.887,4287998.137,183184,CHPD,LOUD PARTY,210 RANSOM ST,CHAPEL HILL,NC,27516,2020/08/04 22:07:00+00,2020/08/04 21:55:00+00,2020/08/04 22:07:00+00,PUBLIC SERVICE,RESIDENCE/HOME,N,<Null>,<Null>,<Null>,<Null>,35.908207,-79.05867,77766,
-8800367.465,4287603.832,183379,CHPD,LOUD MUSIC/PARTY,500 PITTSBORO ST,CHAPEL HILL,NC,27516,2020/08/12 00:07:00+00,2020/08/12 00:00:00+00,2020/08/12 00:07:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.905338,-79.055046,77842,
-8800781.908,4289900.866,183428,CHPD,LOUD MUSIC/PARTY,218 COLUMBIA PL W,CHAPEL HILL,NC,27516,2020/08/14 00:24:00+00,2020/08/14 00:00:00+00,2020/08/14 00:24:00+00,DISTURBANCE/NUI,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.92205,-79.058769,77845,
-8800018.924,4289640.928,183607,CHPD,LOUD MUSIC/PARTY,425 HILLSBOROUGH ST,CHAPEL HILL,NC,27514,2020/08/20 21:35:00+00,2020/08/20 21:30:00+00,2020/08/20 21:35:00+00,<Null>,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.920159,-79.051915,77846,
-8800168.76,4289505.531,183036,CHPD,LOUD MUSIC/PARTY,602 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,2020/07/29 00:07:00+00,2020/07/29 00:00:00+00,2020/07/29 00:07:00+00,DISTURBANCE/NUI,OTHER/UNKNOWN,<Null>,<Null>,<Null>,<Null>,<Null>,35.919174,-79.053261,77859,
-8799995.658,4289015.23,183706,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,216 E ROSEMARY ST,CHAPEL HILL,NC,27514,2020/08/24 20:30:00+00,2020/08/24 20:25:00+00,2020/08/24 20:30:00+00,<Null>,RESIDENCE/HOME,N,NONE,<Null>,<Null>,<Null>,35.915607,-79.051706,77876,
-8801141.136,4286607.346,183293,CHPD,LOUD MUSIC/PARTY,510 COOLIDGE ST,CHAPEL HILL,NC,27516,2020/08/08 22:01:00+00,2020/08/08 21:30:00+00,2020/08/08 22:01:00+00,PUBLIC SERVICE,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.898087,-79.061996,77887,
-8801098.723,4288487.842,183352,CHPD,LOUD MUSIC/PARTY,333 W ROSEMARY ST,CHAPEL HILL,NC,27516,2020/08/10 23:23:00+00,2020/08/10 23:15:00+00,2020/08/10 23:23:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.91177,-79.061615,77889,
-8801176.869,4288733.183,183380,CHPD,LOUD MUSIC/PARTY,407 LINDSAY ST,CHAPEL HILL,NC,27516,2020/08/12 00:13:00+00,2020/08/12 00:05:00+00,2020/08/12 00:13:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.913555,-79.062317,77891,
-8800622.276,4288564.948,182867,CHPD,LOUD MUSIC/PARTY,133 W FRANKLIN ST,CHAPEL HILL,NC,27516,2020/07/20 23:31:00+00,2020/07/20 23:10:00+00,2020/07/20 23:10:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,NONE,<Null>,<Null>,<Null>,35.912331,-79.057335,77905,
-8800018.924,4289640.928,183610,CHPD,LOUD MUSIC/PARTY,425 HILLSBOROUGH ST,CHAPEL HILL,NC,27514,2020/08/20 22:15:00+00,2020/08/20 22:10:00+00,2020/08/20 22:10:00+00,<Null>,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.920159,-79.051915,77938,
-8801213.382,4288574.295,183460,CHPD,LOUD MUSIC/PARTY,209 MITCHELL LN,CHAPEL HILL,NC,27516,2020/08/15 00:50:00+00,2020/08/15 00:45:00+00,2020/08/15 00:50:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.912399,-79.062645,77943,
-8800724.578,4288508.596,183641,CHPD,LOUD MUSIC,143 W FRANKLIN ST,CHAPEL HILL,NC,27516,2020/08/22 22:56:00+00,2020/08/22 22:45:00+00,2020/08/22 22:56:00+00,PUBLIC SERVICE,RESIDENCE/HOME,N,<Null>,<Null>,<Null>,<Null>,35.911921,-79.058254,77990,
-8801129.336,4288248.69,184130,CHPD,LOUD PARTY/SOCIAL DISTANCING,417 YATES MOTOR COMPANY ALY,CHAPEL HILL,NC,27516,2020/09/11 00:40:00+00,2020/09/11 00:30:00+00,2020/09/11 00:40:00+00,PUBLIC SERVICE,RESIDENCE/HOME,N,<Null>,<Null>,<Null>,<Null>,35.91003,-79.06189,78009,
-8800625.615,4287828.264,184661,CHPD,LOUD NOISE COMPLAINT,237 MCCAULEY ST,CHAPEL HILL,NC,27516,2020/10/02 01:48:00+00,2020/10/02 01:48:00+00,2020/10/02 01:48:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.906971,-79.057365,78046,
-8797136.751,4291436.983,184159,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,265 S ELLIOTT RD,CHAPEL HILL,NC,27514,2020/09/11 18:09:00+00,2020/09/11 18:05:00+00,2020/09/11 18:09:00+00,DISTURBANCE/NUI,CONVENIENCE STORE,<Null>,<Null>,<Null>,<Null>,<Null>,35.933224,-79.026024,78048,
-8801384.035,4289077.633,184718,CHPD,LOUD MUSIC/PARTY,326 BROOKS ST,CHAPEL HILL,NC,27516,2020/10/03 18:15:00+00,2020/10/03 18:11:00+00,2020/10/03 18:11:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.916061,-79.064178,78049,
-8800404.869,4287668.426,184721,CHPD,LOUD MUSIC,410 PITTSBORO ST,CHAPEL HILL,NC,27516,2020/10/03 18:47:00+00,2020/10/03 18:40:00+00,2020/10/03 18:47:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,<Null>,<Null>,<Null>,<Null>,35.905808,-79.055382,78052,
-8801141.581,4289147.597,184720,CHPD,LOUD MUSIC/PARTY,314 BROOKS ST,CHAPEL HILL,NC,27516,2020/10/03 18:51:00+00,2020/10/03 18:11:00+00,2020/10/03 18:20:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.91657,-79.062,78060,
-8800381.937,4292145.039,184554,CHPD,LOUD MUSIC/PARTY,109 SHADOWOOD DR,CHAPEL HILL,NC,27514,2020/09/28 00:19:00+00,2020/09/28 00:10:00+00,2020/09/28 00:19:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,NONE,<Null>,<Null>,<Null>,35.938374,-79.055176,78075,
-8799980.185,4289228.145,184877,CHPD,LOUD MUSIC/PARTY,210 COTTAGE LN,CHAPEL HILL,NC,27514,2020/10/10 23:43:00+00,2020/10/10 23:00:00+00,2020/10/10 23:43:00+00,PUBLIC SERVICE,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.917156,-79.051567,78112,
-8800861.724,4289605.188,183980,CHPD,LOUD MUSIC/PARTY,103 W LONGVIEW ST,CHAPEL HILL,NC,27516,2020/09/04 23:32:00+00,2020/09/04 22:44:00+00,2020/09/04 22:55:00+00,DISTURBANCE/NUI,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.919899,-79.059486,78178,
-8800787.919,4289460.995,184984,CHPD,LOUD MUSIC/PARTY,103 ISLEY ST,CHAPEL HILL,NC,27516,2020/10/15 23:57:00+00,2020/10/15 23:50:00+00,2020/10/15 23:57:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.91885,-79.058823,78179,
-8801050.076,4289656.186,183983,CHPD,LOUD MUSIC,800 PRITCHARD AVE EXT,CHAPEL HILL,NC,27516,2020/09/05 02:00:00+00,2020/09/05 01:45:00+00,2020/09/05 01:45:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,NONE,<Null>,<Null>,<Null>,35.92027,-79.061178,78193,
-8800720.793,4288812.904,184652,CHPD,LOUD MUSIC/PARTY,209 PRITCHARD AVE,CHAPEL HILL,NC,27516,2020/10/01 21:33:00+00,2020/10/01 21:33:00+00,2020/10/01 21:33:00+00,DISTURBANCE/NUI,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.914135,-79.05822,78196,
-8801330.602,4288885.752,184728,CHPD,LOUD MUSIC/PARTY,405 MCDADE ST,CHAPEL HILL,NC,27516,2020/10/03 23:50:00+00,2020/10/03 23:30:00+00,2020/10/03 23:30:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,NONE,<Null>,<Null>,<Null>,35.914665,-79.063698,78208,
-8800977.83,4288532.374,184167,CHPD,LOUD MUSIC/PARTY,325 W ROSEMARY ST,CHAPEL HILL,NC,27516,2020/09/13 00:07:00+00,2020/09/11 21:00:00+00,2020/09/12 02:00:00+00,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,<Null>,<Null>,<Null>,<Null>,<Null>,35.912094,-79.060529,78213,
-8800764.987,4288806.581,184863,CHPD,LOUD MUSIC/PARTY,205 SHORT ST,CHAPEL HILL,NC,27516,2020/10/10 15:51:00+00,2020/10/10 15:00:00+00,2020/10/10 15:51:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.914089,-79.058617,78232,
-8801708.531,4288940.869,184487,CHPD,LOUD MUSIC,608 BYNUM ST,CHAPEL HILL,NC,27516,2020/09/25 00:01:00+00,2020/09/24 23:55:00+00,2020/09/25 00:01:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,<Null>,<Null>,<Null>,<Null>,35.915066,-79.067093,78245,
-8800722.463,4289224.983,184301,CHPD,LOUD MUSIC/PARTY,507 N COLUMBIA ST,CHAPEL HILL,NC,27516,2020/09/16 23:25:00+00,2020/09/16 23:20:00+00,2020/09/16 23:25:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.917133,-79.058235,78251,
-8799915.62,4289555.428,184325,CHPD,LOUD MUSIC/PARTY,414 HILLSBOROUGH ST,CHAPEL HILL,NC,27514,2020/09/18 00:07:00+00,2020/09/18 00:00:00+00,2020/09/18 00:07:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.919537,-79.050987,78260,
-8800982.394,4289021.003,184327,CHPD,LOUD MUSIC/PARTY,303 MCDADE ST,CHAPEL HILL,NC,27516,2020/09/18 00:39:00+00,2020/09/18 00:33:00+00,2020/09/18 00:39:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.915649,-79.06057,78265,
-8798825.134,4287841.32,184800,CHPD,LOUD MUSIC/PARTY,114 LAUREL HILL RD,CHAPEL HILL,NC,27514,2020/10/08 00:29:00+00,2020/10/08 00:20:00+00,2020/10/08 00:29:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,NONE,<Null>,<Null>,<Null>,35.907066,-79.041191,78268,
-8800736.935,4289640.79,184693,CHPD,LOUD MUSIC,116 E LONGVIEW ST,CHAPEL HILL,NC,27516,2020/10/02 21:44:00+00,2020/10/02 21:35:00+00,2020/10/02 21:44:00+00,PUBLIC SERVICE,RESIDENCE/HOME,N,<Null>,<Null>,<Null>,<Null>,35.920158,-79.058365,78299,
-8800622.276,4288564.948,184695,CHPD,LOUD MUSIC,133 W FRANKLIN ST,CHAPEL HILL,NC,27516,2020/10/03 00:42:00+00,2020/10/03 00:35:00+00,2020/10/03 00:42:00+00,PUBLIC SERVICE,RESIDENCE/HOME,N,<Null>,<Null>,<Null>,<Null>,35.912331,-79.057335,78319,
-8800724.578,4288508.596,184696,CHPD,LOUD MUSIC,143 W FRANKLIN ST,CHAPEL HILL,NC,27516,2020/10/03 01:06:00+00,2020/10/03 01:00:00+00,2020/10/03 01:06:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,<Null>,<Null>,<Null>,<Null>,35.911921,-79.058254,78322,
-8800474.443,4293006.18,184051,CHPD,LOUD MUSIC/PARTY,215 ASHLEY FOREST RD,CHAPEL HILL,NC,27514,2020/09/08 01:00:00+00,2020/09/08 00:50:00+00,2020/09/08 01:00:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.944637,-79.056007,78385,
-8801330.602,4288885.752,184849,CHPD,LOUD MUSIC/PARTY,405 MCDADE ST,CHAPEL HILL,NC,27516,2020/10/09 19:50:00+00,2020/10/09 19:30:00+00,2020/10/09 19:50:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.914665,-79.063698,78386,
-8801240.544,4288497.325,185193,CHPD,LOUD MUSIC/PARTY,400 W ROSEMARY ST,CHAPEL HILL,NC,27516,2020/10/24 02:59:00+00,2020/10/24 02:55:00+00,2020/10/24 02:59:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.911839,-79.062889,78392,
-8796529.503,4291197.217,185194,CHPD,LOUD MUSIC/PARTY,21 FRANCES ST,CHAPEL HILL,NC,27517,2020/10/24 03:28:00+00,2020/10/24 03:27:00+00,2020/10/24 03:27:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.93148,-79.020569,78395,
-8800395.295,4292134.178,184876,CHPD,LOUD MUSIC/PARTY,109 SHADOWOOD DR,CHAPEL HILL,NC,27514,2020/10/10 22:56:00+00,2020/10/10 22:56:00+00,2020/10/10 22:56:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.938295,-79.055296,78402,
-8798431.063,4293635.683,184443,CHPD,LOUD NOISE COMPLAINT,716 KENMORE RD,CHAPEL HILL,NC,27514,2020/09/23 12:07:00+00,2020/09/23 12:00:00+00,2020/09/23 12:07:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,N,NONE,<Null>,<Null>,<Null>,35.949215,-79.037651,78411,
-8800646.877,4287823.041,184662,CHPD,LOUD MUSIC/PARTY,237 MCCAULEY ST,CHAPEL HILL,NC,27516,2020/10/02 03:40:00+00,2020/10/02 03:30:00+00,2020/10/02 03:40:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.906933,-79.057556,78430,
-8795175.747,4287491.687,184507,CHPD,LOUD MUSIC/PARTY,1905 VILLAGE CROSSING DR,CHAPEL HILL,NC,27517,2020/09/25 22:47:00+00,2020/09/25 22:40:00+00,2020/09/25 22:47:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,NONE,<Null>,<Null>,<Null>,35.904522,-79.008408,78435,
-8800601.904,4293010.993,184508,CHPD,LOUD MUSIC/OTHER NOISE,116 ASHLEY FOREST RD,CHAPEL HILL,NC,27514,2020/09/26 00:36:00+00,2020/09/26 00:01:00+00,2020/09/26 00:02:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,65,B,M,35.944672,-79.057152,78442,
-8800935.64,4288979.081,184727,CHPD,LOUD MUSIC/PARTY,407 CHURCH ST,CHAPEL HILL,NC,27516,2020/10/03 23:30:00+00,2020/10/03 23:15:00+00,2020/10/03 23:15:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,NONE,<Null>,<Null>,<Null>,35.915344,-79.06015,78448,
-8801255.016,4289397.077,184509,CHPD,LOUD MUSIC/PARTY,310 MCMASTERS ST,CHAPEL HILL,NC,27516,2020/09/26 00:45:00+00,2020/09/26 00:45:00+00,2020/09/26 00:45:00+00,DISTURBANCE/NUI,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.918385,-79.063019,78449,
